브랜드,시즌,스타일,중분류,아이템명,PO,TAG,수량,원가견적번호,발주통화,제조업체,견적서제출일자,PO_CLS,마감형태,내수구분,적용환율,(USD)_원자재,(USD)_아트웍,(USD)_부자재,(USD)_택/라벨,(USD)_공임,(USD)_본사공급자재,(USD)_정상마진,(USD)_기타마진/경비,(KRW)_원자재,(KRW)_아트웍,(KRW)_부자재,(KRW)_택/라벨,(KRW)_공임,(KRW)_본사공급자재,(KRW)_정상마진,(KRW)_기타마진/경비
I,25F,7ADJB0256,Outer,다운점퍼,7ADJB0256K0001,179000,3000,CQ250501279,KRW,주)무브 플러스,2025-05-19,B,내수/원화/세금계산서/DDP,내수,1446.83,12.640739,0.0,4.108983,0.243982,10.500197,0.08294,2.725268,1.290407,18289.0,0.0,5945.0,353.0,15192.0,120.0,3943.0,1867.0
I,25F,7ADJB0556,Outer,다운점퍼,7ADJB0556C0002,209000,4338,CQ250502314,KRW,(주)엠에스에이,2025-05-29,L,직송/원화/세금계산서/FOB,직송,1446.83,6.698092,0.281996,11.449859,0.312407,7.099659,0.635873,2.553168,1.180512,9691.0,408.0,16566.0,452.0,10272.0,920.0,3694.0,1708.0
I,25F,7ADJB0556,Outer,다운점퍼,7ADJB0556K0001,209000,7900,CQ250502313,KRW,(주)엠에스에이,2025-05-29,B,내수/원화/세금계산서/DDP,내수,1446.83,6.698092,0.281996,11.449859,0.312407,7.099659,0.635873,2.553168,1.180512,9691.0,408.0,16566.0,452.0,10272.0,920.0,3694.0,1708.0
I,25F,7ADJB0756,Outer,다운점퍼,7ADJB0756K0001,239000,3000,CQ250501362,KRW,주)무브 플러스,2025-05-21,B,내수/원화/세금계산서/DDP,내수,1446.83,16.930116,0.845987,2.525521,0.243982,10.99991,0.08294,3.130292,1.460434,24495.0,1224.0,3654.0,353.0,15915.0,120.0,4529.0,2113.0
I,25F,7ADJB0856,Outer,다운점퍼,7ADJB0856C0001,259000,449,CQ250501361,KRW,주)무브 플러스,2025-05-21,L,직송/원화/세금계산서/FOB,직송,1446.83,19.10176,0.0,4.825031,0.243982,10.800163,0.08294,3.472419,1.519874,27637.0,0.0,6981.0,353.0,15626.0,120.0,5024.0,2199.0
I,25F,7ADJB0856,Outer,다운점퍼,7ADJB0856K0001,259000,3800,CQ250501360,KRW,주)무브 플러스,2025-05-21,B,내수/원화/세금계산서/DDP,내수,1446.83,18.84672,0.0,4.825031,0.243982,10.800163,0.08294,3.447537,1.506742,27268.0,0.0,6981.0,353.0,15626.0,120.0,4988.0,2180.0
I,25F,7ADJB1256,Outer,다운점퍼,7ADJB1256C0002,219000,4562,CQ250501382,KRW,주)무브 플러스,2025-05-21,L,직송/원화/세금계산서/FOB,직송,1446.83,14.758472,1.409979,2.835164,0.243982,9.500079,0.08294,2.850369,1.201247,21353.0,2040.0,4102.0,353.0,13745.0,120.0,4124.0,1738.0
I,25F,7ADJB1256,Outer,다운점퍼,7ADJB1256C0003,219000,1140,CQ250501384,KRW,주)무브 플러스,2025-05-21,L,직송/원화/세금계산서/FOB,직송,1446.83,14.758472,1.409979,2.835164,0.243982,9.500079,0.08294,2.850369,1.201247,21353.0,2040.0,4102.0,353.0,13745.0,120.0,4124.0,1738.0
I,25F,7ADJB1356,Outer,다운점퍼,7ADJB1356C0001,329000,1271,CQ250501290,KRW,주식회사 아라움,2025-05-20,L,직송/원화/세금계산서/FOB,직송,1446.83,13.882764,0.352495,19.083099,0.245364,10.500197,0.670431,4.381994,1.999544,20086.0,510.0,27610.0,355.0,15192.0,970.0,6340.0,2893.0
I,25F,7ADJB1356,Outer,다운점퍼,7ADJB1356K0001,329000,2300,CQ250501291,KRW,주식회사 아라움,2025-05-20,B,내수/원화/세금계산서/DDP,내수,1446.83,12.819751,0.352495,18.767927,0.245364,10.500197,0.670431,4.24376,1.930427,18548.0,510.0,27154.0,355.0,15192.0,970.0,6140.0,2793.0
I,25F,7ADJB1456,Outer,다운점퍼,7ADJB1456C0001,379000,3421,CQ250600525,KRW,(주)엠에스에이,2025-06-11,L,직송/원화/세금계산서/FOB,직송,1446.83,17.113275,2.079719,24.740294,0.347657,14.6624,0.08294,5.859707,2.490963,24760.0,3009.0,35795.0,503.0,21214.0,120.0,8478.0,3604.0
I,25F,7ADJB1556,Outer,다운점퍼,7ADJB1556C0002,279000,2575,CQ250502324,KRW,(주)엠에스에이,2025-05-29,L,직송/원화/세금계산서/FOB,직송,1446.83,9.012116,0.281996,21.708148,0.312407,8.600181,0.70499,3.960382,1.815694,13039.0,408.0,31408.0,452.0,12443.0,1020.0,5730.0,2627.0
I,25F,7ADJB1556,Outer,다운점퍼,7ADJB1556C0003,279000,1550,CQ250502323,KRW,(주)엠에스에이,2025-05-29,L,직송/원화/세금계산서/FOB,직송,1446.83,9.012116,0.281996,21.708148,0.312407,8.600181,0.70499,3.960382,1.815694,13039.0,408.0,31408.0,452.0,12443.0,1020.0,5730.0,2627.0
I,25F,7ADJB1556,Outer,다운점퍼,7ADJB1556K0001,279000,6400,CQ250502322,KRW,(주)엠에스에이,2025-05-29,B,내수/원화/세금계산서/DDP,내수,1446.83,9.012116,0.281996,21.708148,0.312407,8.600181,0.70499,3.960382,1.815694,13039.0,408.0,31408.0,452.0,12443.0,1020.0,5730.0,2627.0
I,25F,7ADJB1756,Outer,다운점퍼,7ADJB1756C0001,399000,911,CQ250501296,KRW,주식회사 아라움,2025-05-20,L,직송/원화/세금계산서/FOB,직송,1446.83,14.350684,0.387744,32.891909,0.227394,9.800046,0.774106,5.7429,2.730107,20763.0,561.0,47589.0,329.0,14179.0,1120.0,8309.0,3950.0
I,25F,7ADJB1756,Outer,다운점퍼,7ADJB1756K0001,399000,2300,CQ250501297,KRW,주식회사 아라움,2025-05-20,B,내수/원화/세금계산서/DDP,내수,1446.83,14.350684,0.387744,31.873821,0.227394,9.800046,0.774106,5.641299,2.67896,20763.0,561.0,46116.0,329.0,14179.0,1120.0,8162.0,3876.0
I,25F,7ADJB1856,Outer,다운점퍼,7ADJB1856C0001,239000,3045,CQ250501299,KRW,주식회사 아라움,2025-05-20,L,직송/원화/세금계산서/FOB,직송,1446.83,10.516785,1.882046,13.89175,0.227394,8.999675,0.635873,3.529095,1.394773,15216.0,2723.0,20099.0,329.0,13021.0,920.0,5106.0,2018.0
I,25F,7ADJB1956,Outer,다운점퍼,7ADJB1956C0002,129000,2019,CQ250502327,KRW,(주)엠에스에이,2025-05-29,L,직송/원화/세금계산서/FOB,직송,1446.83,5.246643,0.585418,7.215775,0.312407,7.000131,0.08294,2.005073,0.922707,7591.0,847.0,10440.0,452.0,10128.0,120.0,2901.0,1335.0
I,25F,7ADJB1956,Outer,다운점퍼,7ADJB1956K0001,129000,4000,CQ250502325,KRW,(주)엠에스에이,2025-05-29,B,내수/원화/세금계산서/DDP,내수,1446.83,5.246643,0.585418,7.215775,0.312407,7.000131,0.08294,2.005073,0.922707,7591.0,847.0,10440.0,452.0,10128.0,120.0,2901.0,1335.0
I,25F,7ADJB2056,Outer,다운점퍼,7ADJB2056C0001,219000,865,CQ250501403,KRW,주)무브 플러스,2025-05-21,L,직송/원화/세금계산서/FOB,직송,1446.83,12.266127,2.150218,5.495462,0.243982,8.499962,0.912339,2.841384,1.239261,17747.0,3111.0,7951.0,353.0,12298.0,1320.0,4111.0,1793.0
I,25F,7ADJB2056,Outer,다운점퍼,7ADJB2056K0001,219000,4500,CQ250501402,KRW,주)무브 플러스,2025-05-21,B,내수/원화/세금계산서/DDP,내수,1446.83,12.266127,2.150218,5.495462,0.243982,8.499962,0.912339,2.841384,1.239261,17747.0,3111.0,7951.0,353.0,12298.0,1320.0,4111.0,1793.0
I,25F,7ADJB2156,Outer,다운점퍼,7ADJB2156C0002,159000,882,CQ250501083,KRW,(주)알피티트레이딩,2025-05-15,L,직송/원화/세금계산서/FOB,직송,1446.83,7.058189,2.273937,7.358847,0.294437,8.499962,0.08294,2.519301,1.222673,10212.0,3290.0,10647.0,426.0,12298.0,120.0,3645.0,1769.0
I,25F,7ADJB2156,Outer,다운점퍼,7ADJB2156C0003,159000,410,CQ250501082,KRW,(주)알피티트레이딩,2025-05-15,L,직송/원화/세금계산서/FOB,직송,1446.83,7.058189,2.273937,7.358847,0.294437,8.499962,0.08294,2.519301,1.222673,10212.0,3290.0,10647.0,426.0,12298.0,120.0,3645.0,1769.0
I,25F,7ADJB2356,Outer,다운점퍼,7ADJB2356C0001,239000,925,CQ250501530,KRW,(주)알피티트레이딩,2025-05-22,L,직송/원화/세금계산서/FOB,직송,1446.83,10.331552,0.599241,10.328788,0.294437,9.200113,0.774106,3.045969,1.387171,14948.0,867.0,14944.0,426.0,13311.0,1120.0,4407.0,2007.0
I,25F,7ADJB2356,Outer,다운점퍼,7ADJB2356K0001,239000,5200,CQ250501531,KRW,(주)알피티트레이딩,2025-05-22,B,내수/원화/세금계산서/DDP,내수,1446.83,10.331552,0.599241,10.328788,0.294437,9.200113,0.774106,3.045969,1.387171,14948.0,867.0,14944.0,426.0,13311.0,1120.0,4407.0,2007.0
I,25F,7ADJB2456,Outer,다운점퍼,7ADJB2456K0001,199000,4200,CQ250501517,KRW,(주)알피티트레이딩,2025-05-22,B,내수/원화/세금계산서/DDP,내수,1446.83,7.803958,0.317245,9.712268,0.312407,8.000249,0.635873,2.583579,1.154248,11291.0,459.0,14052.0,452.0,11575.0,920.0,3738.0,1670.0
I,25F,7ADJB2556,Outer,다운점퍼,7ADJB2556K0001,379000,2500,CQ250600526,KRW,(주)엠에스에이,2025-06-11,B,내수/원화/세금계산서/DDP,내수,1446.83,17.121569,1.233732,22.753883,0.347657,14.6624,0.08294,5.57702,2.263569,24772.0,1785.0,32921.0,503.0,21214.0,120.0,8069.0,3275.0
I,25F,7ADJB2656,Outer,다운점퍼,7ADJB2656C0001,349000,739,CQ250502446,KRW,(주)알피티트레이딩,2025-05-30,L,직송/원화/세금계산서/FOB,직송,1446.83,11.467139,3.190423,25.425931,0.332451,18.499755,0.08294,5.858325,2.331304,16591.0,4616.0,36787.0,481.0,26766.0,120.0,8476.0,3373.0
I,25F,7ADJB2756,Outer,다운점퍼,7ADJB2756C0001,439000,926,CQ250600528,KRW,(주)엠에스에이,2025-06-11,L,직송/원화/세금계산서/FOB,직송,1446.83,18.956615,1.127983,24.740294,0.347657,22.499533,0.08294,6.73265,2.593947,27427.0,1632.0,35795.0,503.0,32553.0,120.0,9741.0,3753.0
I,25F,7ADJB2856,Outer,다운점퍼,7ADJB2856C0001,359000,479,CQ250600529,KRW,(주)엠에스에이,2025-06-11,L,직송/원화/세금계산서/FOB,직송,1446.83,19.286993,0.775488,21.238846,0.329686,19.000159,0.08294,6.030425,2.643711,27905.0,1122.0,30729.0,477.0,27490.0,120.0,8725.0,3825.0
I,25F,7ADJB2956,Outer,다운점퍼,7ADJB2956C0001,289000,1802,CQ250502447,KRW,(주)알피티트레이딩,2025-05-30,L,직송/원화/세금계산서/FOB,직송,1446.83,13.182613,1.678152,8.904294,0.463773,16.800177,0.08294,4.056454,1.922133,19073.0,2428.0,12883.0,671.0,24307.0,120.0,5869.0,2781.0
I,25F,7ADJEB156,Outer,다운점퍼,7ADJEB156K0001,199000,1100,CQ250800231,KRW,(주)알피티트레이딩,2025-08-11,B,내수/원화/세금계산서/DDP,내수,1446.83,8.526917,0.317245,10.391684,0.285452,8.649945,0.635873,2.788856,1.320127,12337.0,459.0,15035.0,413.0,12515.0,920.0,4035.0,1910.0
I,25F,7ADJM0256,Outer,다운점퍼,7ADJM0256C0001,299000,2564,CQ250501404,KRW,주)무브 플러스,2025-05-21,L,직송/원화/세금계산서/FOB,직송,1446.83,27.782808,0.559845,4.408258,0.261261,10.500197,0.912339,4.325318,1.930427,40197.0,810.0,6378.0,378.0,15192.0,1320.0,6258.0,2793.0
I,25F,7ADJM0256,Outer,다운점퍼,7ADJM0256K0001,299000,4000,CQ250501405,KRW,주)무브 플러스,2025-05-21,B,내수/원화/세금계산서/DDP,내수,1446.83,27.782808,0.559845,4.408258,0.261261,10.500197,0.912339,4.325318,1.930427,40197.0,810.0,6378.0,378.0,15192.0,1320.0,6258.0,2793.0
I,25F,7ADJM0456,Outer,다운점퍼,7ADJM0456C0001,349000,1212,CQ250600517,KRW,(주)엠에스에이,2025-06-11,L,직송/원화/세금계산서/FOB,직송,1446.83,15.580269,0.528742,16.413124,0.287525,13.000145,0.70499,4.552021,1.998161,22542.0,765.0,23747.0,416.0,18809.0,1020.0,6586.0,2891.0
I,25F,7ADJM0456,Outer,다운점퍼,7ADJM0456K0001,349000,2600,CQ250600535,KRW,(주)엠에스에이,2025-06-11,B,내수/원화/세금계산서/DDP,내수,1446.83,15.580269,0.528742,15.813192,0.287525,13.000145,0.70499,4.49258,1.968441,22542.0,765.0,22879.0,416.0,18809.0,1020.0,6500.0,2848.0
I,25F,7ADJM0556,Outer,다운점퍼,7ADJM0556C0001,319000,2924,CQ250600518,KRW,(주)엠에스에이,2025-06-11,L,직송/원화/세금계산서/FOB,직송,1446.83,21.951439,0.599241,19.417623,0.304804,11.999336,1.016014,5.396626,2.385906,31760.0,867.0,28094.0,441.0,17361.0,1470.0,7808.0,3452.0
I,25F,7ADJM0856,Outer,다운점퍼,7ADJM0856C0001,379000,647,CQ250600522,KRW,(주)엠에스에이,2025-06-11,L,직송/원화/세금계산서/FOB,직송,1446.83,24.516356,0.916486,18.6449,0.304804,16.699958,0.08294,6.078116,2.978926,35471.0,1326.0,26976.0,441.0,24162.0,120.0,8794.0,4310.0
I,25F,7ADJM0956,Outer,다운점퍼,7ADJM0956C0001,269000,1392,CQ250600527,KRW,(주)엠에스에이,2025-06-11,L,직송/원화/세금계산서/FOB,직송,1446.83,9.736458,1.268981,17.154745,0.329686,12.499741,0.08294,4.066131,1.898634,14087.0,1836.0,24820.0,477.0,18085.0,120.0,5883.0,2747.0
I,25F,7ADJM1056,Outer,다운점퍼,7ADJM1056C0002,299000,3396,CQ250501518,KRW,(주)알피티트레이딩,2025-05-22,L,직송/원화/세금계산서/FOB,직송,1446.83,12.758237,0.916486,20.182053,0.312407,7.799811,0.08294,4.165659,1.955309,18459.0,1326.0,29200.0,452.0,11285.0,120.0,6027.0,2829.0
I,25F,7ADJM1056,Outer,다운점퍼,7ADJM1056C0003,299000,2410,CQ250501520,KRW,(주)알피티트레이딩,2025-05-22,L,직송/원화/세금계산서/FOB,직송,1446.83,12.758237,0.916486,20.182053,0.312407,7.799811,0.08294,4.165659,1.955309,18459.0,1326.0,29200.0,452.0,11285.0,120.0,6027.0,2829.0
I,25F,7ADJM1156,Outer,다운점퍼,7ADJM1156C0001,379000,141,CQ250502433,KRW,(주)알피티트레이딩,2025-05-30,L,직송/원화/세금계산서/FOB,직송,1446.83,22.856866,0.387744,24.205332,0.329686,17.500328,0.912339,6.494889,2.558697,33070.0,561.0,35021.0,477.0,25320.0,1320.0,9397.0,3702.0
I,25F,7ADJM1256,Outer,다운점퍼,7ADJM1256K0001,419000,500,CQ250502434,KRW,(주)알피티트레이딩,2025-05-30,B,내수/원화/세금계산서/DDP,내수,1446.83,23.923336,0.387744,27.854689,0.294437,17.500328,0.912339,6.966955,3.412979,34613.0,561.0,40301.0,426.0,25320.0,1320.0,10080.0,4938.0
I,25F,7ADKB0154,Outer,진자켓,7ADKB0154C0001,169000,100,CQ250501300,KRW,주식회사 에이엠지엠브이,2025-05-20,F,소싱대행(중국생산/중국입고),중국생산,1446.83,6.80384,2.695548,2.63127,0.221173,9.500079,0.08294,3.244334,0.64624,9844.0,3900.0,3807.0,320.0,13745.0,120.0,4694.0,935.0
I,25F,7ADKB0154,Outer,진자켓,7ADKB0154K0001,169000,400,CQ250501301,KRW,주식회사 에이엠지엠브이,2025-05-20,B,내수/원화/세금계산서/DDP,내수,1446.83,6.80384,2.695548,2.63127,0.221173,9.500079,0.08294,3.244334,0.64624,9844.0,3900.0,3807.0,320.0,13745.0,120.0,4694.0,935.0
I,25F,7ADKB0254,Outer,진자켓,7ADKB0254C0001,139000,343,CQ250501303,KRW,주식회사 에이엠지엠브이,2025-05-20,F,소싱대행(중국생산/중국입고),중국생산,1446.83,5.977205,1.580006,2.363788,0.220482,8.999675,0.08294,2.837928,0.683563,8648.0,2286.0,3420.0,319.0,13021.0,120.0,4106.0,989.0
I,25F,7ADKB0254,Outer,진자켓,7ADKB0254K0001,139000,1900,CQ250501304,KRW,주식회사 에이엠지엠브이,2025-05-20,B,내수/원화/세금계산서/DDP,내수,1446.83,5.977205,1.580006,2.363788,0.220482,8.999675,0.08294,2.837928,0.683563,8648.0,2286.0,3420.0,319.0,13021.0,120.0,4106.0,989.0
I,25F,7ADKB0354,Outer,진자켓,7ADKB0354C0001,169000,774,CQ250501305,KRW,주식회사 에이엠지엠브이,2025-05-20,F,소싱대행(중국생산/중국입고),중국생산,1446.83,5.952323,0.832164,2.439817,0.220482,8.699709,0.08294,2.688637,0.756136,8612.0,1204.0,3530.0,319.0,12587.0,120.0,3890.0,1094.0
I,25F,7ADKB0354,Outer,진자켓,7ADKB0354K0001,169000,500,CQ250501306,KRW,주식회사 에이엠지엠브이,2025-05-20,B,내수/원화/세금계산서/DDP,내수,1446.83,5.952323,0.832164,2.439817,0.220482,8.699709,0.08294,2.688637,0.756136,8612.0,1204.0,3530.0,319.0,12587.0,120.0,3890.0,1094.0
I,25F,7ADKM0254,Outer,진자켓,7ADKM0254C0001,199000,775,CQ250501307,KRW,주식회사 에이엠지엠브이,2025-05-20,F,소싱대행(중국생산/중국입고),중국생산,1446.83,14.258759,0.498331,3.928589,0.220482,8.799928,0.08294,4.122806,1.083749,20630.0,721.0,5684.0,319.0,12732.0,120.0,5965.0,1568.0
I,25F,7ADPB0154,Bottom,진바지,7ADPB0154C0001,99000,252,CQ250501308,KRW,주식회사 에이엠지엠브이,2025-05-20,F,소싱대행(중국생산/중국입고),중국생산,1446.83,5.958544,0.750606,1.174983,0.220482,5.500301,0.08294,2.007838,0.530816,8621.0,1086.0,1700.0,319.0,7958.0,120.0,2905.0,768.0
I,25F,7ADPB0154,Bottom,진바지,7ADPB0154K0001,99000,1000,CQ250501309,KRW,주식회사 에이엠지엠브이,2025-05-20,B,내수/원화/세금계산서/DDP,내수,1446.83,5.958544,0.750606,1.174983,0.220482,5.500301,0.08294,2.007838,2.29951,8621.0,1086.0,1700.0,319.0,7958.0,120.0,2905.0,3327.0
I,25F,7ADPB0254,Bottom,진바지,7ADPB0254C0001,99000,469,CQ250501310,KRW,주식회사 에이엠지엠브이,2025-05-20,F,소싱대행(중국생산/중국입고),중국생산,1446.83,5.41114,1.165306,0.801062,0.220482,5.800267,0.08294,1.976735,0.484508,7829.0,1686.0,1159.0,319.0,8392.0,120.0,2860.0,701.0
I,25F,7ADPB0254,Bottom,진바지,7ADPB0254K0001,99000,1000,CQ250501311,KRW,주식회사 에이엠지엠브이,2025-05-20,B,내수/원화/세금계산서/DDP,내수,1446.83,5.41114,1.165306,0.801062,0.220482,5.800267,0.08294,1.976735,2.226246,7829.0,1686.0,1159.0,319.0,8392.0,120.0,2860.0,3221.0
I,25F,7ADPB0354,Bottom,진바지,7ADPB0354C0001,109000,827,CQ250501312,KRW,주식회사 에이엠지엠브이,2025-05-20,L,직송/원화/세금계산서/FOB,직송,1446.83,5.826531,0.941368,1.242717,0.220482,5.500301,0.08294,2.026499,0.52736,8430.0,1362.0,1798.0,319.0,7958.0,120.0,2932.0,763.0
I,25F,7ADPB0354,Bottom,진바지,7ADPB0354K0001,109000,500,CQ250501313,KRW,주식회사 에이엠지엠브이,2025-05-20,B,내수/원화/세금계산서/DDP,내수,1446.83,5.826531,0.941368,1.242717,0.220482,5.500301,0.08294,2.026499,0.52736,8430.0,1362.0,1798.0,319.0,7958.0,120.0,2932.0,763.0
I,25F,7ADPB0454,Bottom,진바지,7ADPB0454C0001,99000,505,CQ250501314,KRW,주식회사 에이엠지엠브이,2025-05-20,F,소싱대행(중국생산/중국입고),중국생산,1446.83,5.480948,0.750606,0.846679,0.220482,5.400082,0.08294,1.871678,0.490728,7930.0,1086.0,1225.0,319.0,7813.0,120.0,2708.0,710.0
I,25F,7ADPB0454,Bottom,진바지,7ADPB0454K0001,99000,500,CQ250501315,KRW,주식회사 에이엠지엠브이,2025-05-20,B,내수/원화/세금계산서/DDP,내수,1446.83,5.480948,0.750606,0.846679,0.220482,5.400082,0.08294,1.871678,2.141233,7930.0,1086.0,1225.0,319.0,7813.0,120.0,2708.0,3098.0
I,25F,7ADPB0756,Bottom,진바지,7ADPB0756C0001,109000,475,CQ250501316,KRW,주식회사 에이엠지엠브이,2025-05-20,F,소싱대행(중국생산/중국입고),중국생산,1446.83,5.283274,1.09619,0.801062,0.220482,5.700048,0.08294,1.93181,0.540492,7644.0,1586.0,1159.0,319.0,8247.0,120.0,2795.0,782.0
I,25F,7ADPB0756,Bottom,진바지,7ADPB0756K0001,109000,1200,CQ250501317,KRW,주식회사 에이엠지엠브이,2025-05-20,B,내수/원화/세금계산서/DDP,내수,1446.83,5.283274,1.09619,0.801062,0.220482,5.700048,0.08294,1.93181,2.243526,7644.0,1586.0,1159.0,319.0,8247.0,120.0,2795.0,3246.0
I,25F,7ADPB0856,Bottom,진바지,7ADPB0856C0001,109000,409,CQ250501318,KRW,주식회사 에이엠지엠브이,2025-05-20,F,소싱대행(중국생산/중국입고),중국생산,1446.83,5.711798,1.09619,0.939295,0.220482,5.599829,0.08294,2.002308,0.586109,8264.0,1586.0,1359.0,319.0,8102.0,120.0,2897.0,848.0
I,25F,7ADPB0856,Bottom,진바지,7ADPB0856K0001,109000,900,CQ250501319,KRW,주식회사 에이엠지엠브이,2025-05-20,B,내수/원화/세금계산서/DDP,내수,1446.83,5.711798,1.09619,0.939295,0.220482,5.599829,0.08294,2.002308,2.349965,8264.0,1586.0,1359.0,319.0,8102.0,120.0,2897.0,3400.0
I,25F,7ADPB0956,Bottom,진바지,7ADPB0956C0001,119000,1529,CQ250501320,KRW,주식회사 에이엠지엠브이,2025-05-20,L,직송/원화/세금계산서/FOB,직송,1446.83,8.438448,1.09619,0.872252,0.220482,4.899677,0.08294,2.296054,0.716048,12209.0,1586.0,1262.0,319.0,7089.0,120.0,3322.0,1036.0
I,25F,7ADPB0956,Bottom,진바지,7ADPB0956K0001,119000,1200,CQ250501321,KRW,주식회사 에이엠지엠브이,2025-05-20,B,내수/원화/세금계산서/DDP,내수,1446.83,8.438448,1.09619,0.872252,0.220482,4.899677,0.08294,2.296054,0.716048,12209.0,1586.0,1262.0,319.0,7089.0,120.0,3322.0,1036.0
I,25F,7ADPB1054,Bottom,진바지,7ADPB1054C0001,139000,236,CQ250501322,KRW,주식회사 에이엠지엠브이,2025-05-20,F,소싱대행(중국생산/중국입고),중국생산,1446.83,7.166011,1.622858,3.491772,0.220482,9.200113,0.08294,3.222217,1.146645,10368.0,2348.0,5052.0,319.0,13311.0,120.0,4662.0,1659.0
I,25F,7ADPM0254,Bottom,진바지,7ADPM0254C0001,129000,2157,CQ250501323,KRW,주식회사 에이엠지엠브이,2025-05-20,F,소싱대행(중국생산/중국입고),중국생산,1446.83,5.317142,2.132939,1.068543,0.220482,5.200335,0.08294,2.057602,0.493493,7693.0,3086.0,1546.0,319.0,7524.0,120.0,2977.0,714.0
I,25F,7ADPM0356,Bottom,진바지,7ADPM0356C0001,139000,416,CQ250501324,KRW,주식회사 에이엠지엠브이,2025-05-20,F,소싱대행(중국생산/중국입고),중국생산,1446.83,8.317494,4.068204,1.00772,0.220482,5.400082,0.08294,2.819267,0.890222,12034.0,5886.0,1458.0,319.0,7813.0,120.0,4079.0,1288.0
I,25F,7ADVB0156,Outer,다운베스트,7ADVB0156C0002,139000,1266,CQ250502331,KRW,(주)엠에스에이,2025-05-29,L,직송/원화/세금계산서/FOB,직송,1446.83,5.999323,0.281996,6.706386,0.312407,6.899912,0.635873,1.988485,1.047117,8680.0,408.0,9703.0,452.0,9983.0,920.0,2877.0,1515.0
I,25F,7ADVB0156,Outer,다운베스트,7ADVB0156K0001,139000,2300,CQ250502330,KRW,(주)엠에스에이,2025-05-29,B,내수/원화/세금계산서/DDP,내수,1446.83,5.999323,0.281996,6.706386,0.312407,6.899912,0.635873,1.988485,1.047117,8680.0,408.0,9703.0,452.0,9983.0,920.0,2877.0,1515.0
I,25F,7ADVB0256,Outer,다운베스트,7ADVB0256K0001,149000,2300,CQ250501406,KRW,주)무브 플러스,2025-05-21,B,내수/원화/세금계산서/DDP,내수,1446.83,10.913514,0.845987,2.338215,0.243982,9.099894,0.08294,2.319554,0.839076,15790.0,1224.0,3383.0,353.0,13166.0,120.0,3356.0,1214.0
I,25F,7ADVB0356,Outer,다운베스트,7ADVB0356C0002,119000,383,CQ250502333,KRW,(주)엠에스에이,2025-05-29,L,직송/원화/세금계산서/FOB,직송,1446.83,2.919486,0.585418,5.809252,0.312407,7.000131,0.08294,1.631152,0.619976,4224.0,847.0,8405.0,452.0,10128.0,120.0,2360.0,897.0
I,25F,7ADVB0356,Outer,다운베스트,7ADVB0356K0001,119000,2000,CQ250502332,KRW,(주)엠에스에이,2025-05-29,B,내수/원화/세금계산서/DDP,내수,1446.83,2.919486,0.585418,5.809252,0.312407,7.000131,0.08294,1.631152,0.619976,4224.0,847.0,8405.0,452.0,10128.0,120.0,2360.0,897.0
I,25F,7ADVB0456,Outer,다운베스트,7ADVB0456C0001,139000,2390,CQ250501295,KRW,주식회사 아라움,2025-05-20,L,직송/원화/세금계산서/FOB,직송,1446.83,5.674475,2.375538,5.769855,0.223247,7.700283,0.08294,2.152292,0.965559,8210.0,3437.0,8348.0,323.0,11141.0,120.0,3114.0,1397.0
I,25F,7ADVB0456,Outer,다운베스트,7ADVB0456C0002,139000,450,CQ250501298,KRW,주식회사 아라움,2025-05-20,L,직송/원화/세금계산서/FOB,직송,1446.83,5.674475,2.375538,5.769855,0.223247,7.700283,0.08294,2.152292,0.965559,8210.0,3437.0,8348.0,323.0,11141.0,120.0,3114.0,1397.0
I,25F,7ADVB0556,Outer,다운베스트,7ADVB0556C0002,209000,789,CQ250502448,KRW,(주)알피티트레이딩,2025-05-30,L,직송/원화/세금계산서/FOB,직송,1446.83,10.173967,1.713401,5.697974,0.490728,16.299773,0.08294,3.388788,1.278657,14720.0,2479.0,8244.0,710.0,23583.0,120.0,4903.0,1850.0
I,25F,7ADVM0156,Outer,다운베스트,7ADVM0156C0001,159000,1513,CQ250600521,KRW,(주)엠에스에이,2025-06-11,L,직송/원화/세금계산서/FOB,직송,1446.83,7.396861,0.916486,6.279245,0.304804,8.600181,0.08294,2.319554,1.002882,10702.0,1326.0,9085.0,441.0,12443.0,120.0,3356.0,1451.0
I,25F,7AFDM0156,Outer,폴라폴리스점퍼,7AFDM0156C0001,139000,271,CQ250502369,KRW,주식회사 아이케이지,2025-05-29,L,직송/원화/세금계산서/FOB,직송,1446.83,10.65018,0.890222,1.472184,0.208732,5.796811,0.08294,2.82134,0.774106,15409.0,1288.0,2130.0,302.0,8387.0,120.0,4082.0,1120.0
I,25F,7AFDM0156,Outer,폴라폴리스점퍼,7AFDM0156K0001,139000,1530,CQ250502364,KRW,주식회사 아이케이지,2025-05-29,B,내수/원화/세금계산서/DDP,내수,1446.83,10.65018,0.890222,1.472184,0.208732,5.796811,0.08294,2.82134,0.774106,15409.0,1288.0,2130.0,302.0,8387.0,120.0,4082.0,1120.0
I,25F,7AHDB0154,Inner,후드티,7AHDB0154C0001,69000,2784,CQ250501515,KRW,SHANGHAI HE YUN IMPORT & EXPORT CO. LTD.,2025-05-22,F,소싱대행(중국생산/중국입고),중국생산,1446.83,7.672636,0.896443,0.333142,0.223938,2.220026,0.08294,0.0,0.397421,11101.0,1297.0,482.0,324.0,3212.0,120.0,0.0,575.0
