브랜드,시즌,스타일,중분류,아이템명,PO,TAG,수량,원가견적번호,발주통화,제조업체,견적서제출일자,PO_CLS,마감형태,내수구분,적용환율,(USD)_원자재,(USD)_아트웍,(USD)_부자재,(USD)_택/라벨,(USD)_공임,(USD)_본사공급자재,(USD)_정상마진,(USD)_기타마진/경비,(KRW)_원자재,(KRW)_아트웍,(KRW)_부자재,(KRW)_택/라벨,(KRW)_공임,(KRW)_본사공급자재,(KRW)_정상마진,(KRW)_기타마진/경비
I,26S,7ACP66063,Headwear,운동모,7ACP66063C0001,43000,1313,CQ250900156,KRW,㈜유풍,2025-09-01,L,직송/원화/세금계산서/FOB,직송,1378.86,1.062472,1.050143,0.568586,0.246581,1.486735,0.036262,0.625154,0.105885,1465.0,1448.0,784.0,340.0,2050.0,50.0,862.0,146.0
I,26S,7ACP66063,Headwear,운동모,7ACP66063K0001,43000,3120,CQ250900155,KRW,㈜유풍,2025-09-01,B,내수/원화/세금계산서/DDP,내수,1378.86,1.062472,1.050143,0.568586,0.246581,1.486735,0.036262,0.625154,0.105885,1465.0,1448.0,784.0,340.0,2050.0,50.0,862.0,146.0
I,26S,7ACP77063,Headwear,운동모,7ACP77063C0001,43000,1060,CQ250900154,KRW,㈜유풍,2025-09-01,L,직송/원화/세금계산서/FOB,직송,1378.86,1.051593,0.62878,0.568586,0.246581,1.479483,0.036262,0.559158,0.105885,1450.0,867.0,784.0,340.0,2040.0,50.0,771.0,146.0
I,26S,7ACP77063,Headwear,운동모,7ACP77063K0001,43000,5000,CQ250900153,KRW,㈜유풍,2025-09-01,B,내수/원화/세금계산서/DDP,내수,1378.86,1.051593,0.62878,0.568586,0.246581,1.479483,0.036262,0.559158,0.105885,1450.0,867.0,784.0,340.0,2040.0,50.0,771.0,146.0
I,26S,7ACPB0163,Headwear,운동모,7ACPB0163C0001,53000,1322,CQ250900110,KRW,㈜유풍,2025-09-01,L,직송/원화/세금계산서/FOB,직송,1378.86,0.897118,0.406858,1.234353,0.246581,1.522997,0.036262,0.609199,0.269063,1237.0,561.0,1702.0,340.0,2100.0,50.0,840.0,371.0
I,26S,7ACPB0163,Headwear,운동모,7ACPB0163K0001,53000,3580,CQ250900111,KRW,㈜유풍,2025-09-01,B,내수/원화/세금계산서/DDP,내수,1378.86,0.897118,0.406858,1.234353,0.246581,1.522997,0.036262,0.609199,0.269063,1237.0,561.0,1702.0,340.0,2100.0,50.0,840.0,371.0
I,26S,7ACPB0263,Headwear,운동모,7ACPB0263K0001,49000,2120,CQ250900160,KRW,㈜유풍,2025-09-01,B,내수/원화/세금계산서/DDP,내수,1378.86,0.931929,2.182238,0.568586,0.246581,1.522997,0.036262,0.78108,0.295171,1285.0,3009.0,784.0,340.0,2100.0,50.0,1077.0,407.0
I,26S,7ACPB0363,Headwear,운동모,7ACPB0363K0001,49000,3000,CQ250900159,KRW,㈜유풍,2025-09-01,B,내수/원화/세금계산서/DDP,내수,1378.86,0.993574,0.84345,0.533049,0.246581,1.740568,0.036262,0.616451,0.826045,1370.0,1163.0,735.0,340.0,2400.0,50.0,850.0,1139.0
I,26S,7ACPB0463,Headwear,운동모,7ACPB0463K0001,53000,2160,CQ250900158,KRW,㈜유풍,2025-09-01,B,내수/원화/세금계산서/DDP,내수,1378.86,1.0719,1.77538,0.568586,0.246581,1.522997,0.036262,0.741192,0.380024,1478.0,2448.0,784.0,340.0,2100.0,50.0,1022.0,524.0
I,26S,7ACPB0963,Headwear,운동모,7ACPB0963K0001,49000,1200,CQ250900157,KRW,㈜유풍,2025-09-01,B,내수/원화/세금계산서/DDP,내수,1378.86,1.240155,0.88769,0.568586,0.246581,1.522997,0.036262,0.633132,1.21042,1710.0,1224.0,784.0,340.0,2100.0,50.0,873.0,1669.0
I,26S,7ACPB1063,Headwear,운동모,7ACPB1063K0001,53000,1500,CQ251101083,KRW,㈜유풍,2025-11-13,B,내수/원화/세금계산서/DDP,내수,1378.86,0.638208,1.867485,2.444048,0.265437,1.37795,0.036262,0.949335,0.180584,880.0,2575.0,3370.0,366.0,1900.0,50.0,1309.0,249.0
I,26S,7ACPC0163,Headwear,운동모,7ACPC0163C0001,53000,693,CQ250900102,KRW,㈜유풍,2025-09-01,L,직송/원화/세금계산서/FOB,직송,1378.86,0.975443,1.923328,0.568586,0.246581,1.522997,0.036262,0.748444,0.176233,1345.0,2652.0,784.0,340.0,2100.0,50.0,1032.0,243.0
I,26S,7ACPC0163,Headwear,운동모,7ACPC0163K0001,53000,3660,CQ250900101,KRW,㈜유풍,2025-09-01,B,내수/원화/세금계산서/DDP,내수,1378.86,0.975443,1.923328,0.568586,0.246581,1.522997,0.036262,0.748444,0.176233,1345.0,2652.0,784.0,340.0,2100.0,50.0,1032.0,243.0
I,26S,7ACPM0163,Headwear,운동모,7ACPM0163C0001,56000,581,CQ250900097,KRW,㈜유풍,2025-09-01,L,직송/원화/세금계산서/FOB,직송,1378.86,0.889866,2.108263,0.568586,0.246581,1.522997,0.036262,0.763674,0.464877,1227.0,2907.0,784.0,340.0,2100.0,50.0,1053.0,641.0
I,26S,7ACRB0163,Bag,크로스백,7ACRB0163K0001,109000,800,CQ250800631,KRW,(주)리라이코리아,2025-08-28,B,내수/원화/세금계산서/DDP,내수,1378.86,0.876811,1.486735,4.447152,0.168255,6.424873,0.036262,1.985698,0.564959,1209.0,2050.0,6132.0,232.0,8859.0,50.0,2738.0,779.0
I,26S,7ACRB0263,Bag,크로스백,7ACRB0263K0001,79000,1000,CQ250800633,KRW,(주)리라이코리아,2025-08-28,B,내수/원화/세금계산서/DDP,내수,1378.86,0.73539,0.906546,3.182339,0.168255,4.291951,0.036262,1.185037,0.408308,1014.0,1250.0,4388.0,232.0,5918.0,50.0,1634.0,563.0
I,26S,7AETB0263,Acc_etc,기타,7AETB0263K0001,23000,1000,CQ251000293,KRW,영진아이엔씨(주),2025-10-20,B,내수/원화/세금계산서/DDP,내수,1378.86,0.59832,0.435142,0.489535,0.113137,1.660792,0.036262,0.477931,0.065997,825.0,600.0,675.0,156.0,2290.0,50.0,659.0,91.0
I,26S,7AHTB0163,Headwear,햇,7AHTB0163K0001,53000,2500,CQ250800704,KRW,주식회사 피앤지아이엔씨,2025-08-29,B,내수/원화/세금계산서/DDP,내수,1378.86,1.240155,0.253833,0.96529,0.421363,2.538329,0.036262,0.749895,0.297347,1710.0,350.0,1331.0,581.0,3500.0,50.0,1034.0,410.0
I,26S,7AHTB0263,Headwear,햇,7AHTB0263C0001,59000,798,CQ250900096,KRW,㈜유풍,2025-09-01,L,직송/원화/세금계산서/FOB,직송,1378.86,2.353393,1.331535,0.928303,0.246581,2.509319,0.036262,1.068274,0.188562,3245.0,1836.0,1280.0,340.0,3460.0,50.0,1473.0,260.0
I,26S,7AHTB0263,Headwear,햇,7AHTB0263K0001,59000,3000,CQ250900095,KRW,㈜유풍,2025-09-01,B,내수/원화/세금계산서/DDP,내수,1378.86,2.353393,1.331535,0.928303,0.246581,2.509319,0.036262,1.068274,0.188562,3245.0,1836.0,1280.0,340.0,3460.0,50.0,1473.0,260.0
I,26S,7ARNC1B63,Shoes,런닝화,7ARNC1B63K0001,59000,7000,CQ250900547,USD,자유통상 주식회사,2025-09-16,E,한국수입/외화/세금계산서/FOB,내수,1380.0,3.383333,0.739855,0.674638,0.15,4.17029,0.036232,0.807246,0.007246,4669.0,1021.0,931.0,207.0,5755.0,50.0,1114.0,10.0
I,26S,7ARNCB063,Shoes,런닝화,7ARNCB063C0001,89000,1800,CQ251000151,USD,자유통상 주식회사,2025-10-15,M,직송/외화/세금계산서/FOB,직송,1380.0,7.518841,1.078986,0.756522,0.15,4.26087,0.036232,1.225362,0.007246,10376.0,1489.0,1044.0,207.0,5880.0,50.0,1691.0,10.0
I,26S,7ARNCB063,Shoes,런닝화,7ARNCB063K0001,89000,15400,CQ250900546,USD,자유통상 주식회사,2025-09-16,E,한국수입/외화/세금계산서/FOB,내수,1380.0,7.518841,1.078986,0.756522,0.15,4.26087,0.036232,1.225362,0.007246,10376.0,1489.0,1044.0,207.0,5880.0,50.0,1691.0,10.0
I,26S,7ARNCB063,Shoes,런닝화,7ARNCB063K0002,89000,2600,CQ251000150,USD,자유통상 주식회사,2025-10-15,E,한국수입/외화/세금계산서/FOB,내수,1380.0,7.518841,1.078986,0.756522,0.15,4.26087,0.036232,1.225362,0.007246,10376.0,1489.0,1044.0,207.0,5880.0,50.0,1691.0,10.0
I,26S,7ARNCB163,Shoes,런닝화,7ARNCB163C0001,89000,500,CQ251000147,USD,자유통상 주식회사,2025-10-15,M,직송/외화/세금계산서/FOB,직송,1380.0,8.842029,0.8,0.793478,0.15,3.710145,0.036232,1.273188,0.007246,12202.0,1104.0,1095.0,207.0,5120.0,50.0,1757.0,10.0
I,26S,7ARNCB163,Shoes,런닝화,7ARNCB163K0001,89000,3200,CQ250900545,USD,자유통상 주식회사,2025-09-16,E,한국수입/외화/세금계산서/FOB,내수,1380.0,8.842029,0.8,0.793478,0.15,3.710145,0.036232,1.273188,0.007246,12202.0,1104.0,1095.0,207.0,5120.0,50.0,1757.0,10.0
I,26S,7ARNCB263,Shoes,런닝화,7ARNCB263C0001,89000,1010,CQ251000159,USD,자유통상 주식회사,2025-10-15,M,직송/외화/세금계산서/FOB,직송,1380.0,6.812319,0.87971,0.741304,0.15,4.59058,0.036232,1.171739,0.007246,9401.0,1214.0,1023.0,207.0,6335.0,50.0,1617.0,10.0
I,26S,7ARNCB263,Shoes,런닝화,7ARNCB263K0001,89000,8000,CQ250900544,USD,자유통상 주식회사,2025-09-16,E,한국수입/외화/세금계산서/FOB,내수,1380.0,6.812319,0.87971,0.741304,0.15,4.59058,0.036232,1.171739,0.007246,9401.0,1214.0,1023.0,207.0,6335.0,50.0,1617.0,10.0
I,26S,7ASCB0163,Headwear,선캡,7ASCB0163K0001,33000,4060,CQ250900088,KRW,㈜유풍,2025-09-01,B,내수/원화/세금계산서/DDP,내수,1378.86,1.076251,0.443845,0.411934,0.246581,1.740568,0.036262,0.55118,0.389452,1484.0,612.0,568.0,340.0,2400.0,50.0,760.0,537.0
I,26S,7ASCB0263,Headwear,선캡,7ASCB0263C0001,43000,397,CQ250900087,KRW,㈜유풍,2025-09-01,L,직송/원화/세금계산서/FOB,직송,1378.86,0.866658,1.035638,1.695604,0.246581,1.668045,0.036262,0.789783,0.298072,1195.0,1428.0,2338.0,340.0,2300.0,50.0,1089.0,411.0
I,26S,7ASCB0263,Headwear,선캡,7ASCB0263K0001,43000,1500,CQ250900086,KRW,㈜유풍,2025-09-01,B,내수/원화/세금계산서/DDP,내수,1378.86,0.866658,1.035638,1.695604,0.246581,1.668045,0.036262,0.789783,0.298072,1195.0,1428.0,2338.0,340.0,2300.0,50.0,1089.0,411.0
I,26S,7ASCMD163,Headwear,선캡,7ASCMD163C0001,59000,120,CQ250800529,KRW,(주)에스씨인터내셔널,2025-08-26,F,소싱대행(중국생산/중국입고),중국생산,1378.86,2.320758,2.17571,1.218398,0.131268,1.885616,0.036262,1.140072,0.190012,3200.0,3000.0,1680.0,181.0,2600.0,50.0,1572.0,262.0
I,26S,7ASCMD163,Headwear,선캡,7ASCMD163K0001,59000,1500,CQ250800528,KRW,(주)에스씨인터내셔널,2025-08-26,B,내수/원화/세금계산서/DDP,내수,1378.86,2.320758,2.17571,1.218398,0.131268,1.885616,0.036262,1.140072,0.190012,3200.0,3000.0,1680.0,181.0,2600.0,50.0,1572.0,262.0
I,26S,7ASDC1B63,Shoes,샌들,7ASDC1B63K0001,65000,5000,CQ250900986,USD,자유통상 주식회사,2025-09-29,E,한국수입/외화/세금계산서/FOB,내수,1380.0,4.326812,0.44058,0.887681,0.15,3.90942,0.086957,0.86087,0.007246,5971.0,608.0,1225.0,207.0,5395.0,120.0,1188.0,10.0
I,26S,7ASDCB063,Shoes,샌들,7ASDCB063C0001,89000,570,CQ251000154,USD,자유통상 주식회사,2025-10-15,M,직송/외화/세금계산서/FOB,직송,1380.0,7.249275,0.44058,0.889855,0.15,3.580435,0.036232,1.094203,0.007246,10004.0,608.0,1228.0,207.0,4941.0,50.0,1510.0,10.0
I,26S,7ASDCB063,Shoes,샌들,7ASDCB063K0001,89000,6080,CQ250900550,USD,자유통상 주식회사,2025-09-16,E,한국수입/외화/세금계산서/FOB,내수,1380.0,7.249275,0.44058,0.889855,0.15,3.580435,0.086957,1.094203,0.007246,10004.0,608.0,1228.0,207.0,4941.0,120.0,1510.0,10.0
I,26S,7ASDCB163,Shoes,샌들,7ASDCB163C0001,79000,540,CQ251000166,USD,자유통상 주식회사,2025-10-15,M,직송/외화/세금계산서/FOB,직송,1380.0,5.98913,0.52029,1.327536,0.15,4.25,0.036232,1.087681,0.007246,8265.0,718.0,1832.0,207.0,5865.0,50.0,1501.0,10.0
I,26S,7ASDCB163,Shoes,샌들,7ASDCB163K0001,79000,3700,CQ250900988,USD,자유통상 주식회사,2025-09-29,E,한국수입/외화/세금계산서/FOB,내수,1380.0,5.98913,0.52029,1.327536,0.15,4.25,0.086957,1.087681,0.007246,8265.0,718.0,1832.0,207.0,5865.0,120.0,1501.0,10.0
I,26S,7ASDCB363,Shoes,샌들,7ASDCB363C0001,89000,3140,CQ251000160,USD,자유통상 주식회사,2025-10-15,M,직송/외화/세금계산서/FOB,직송,1380.0,6.966667,0.799275,1.634058,0.15,4.42029,0.036232,1.243478,0.007246,9614.0,1103.0,2255.0,207.0,6100.0,50.0,1716.0,10.0
I,26S,7ASDCB363,Shoes,샌들,7ASDCB363C0002,89000,1000,CQ251000161,USD,자유통상 주식회사,2025-10-15,M,직송/외화/세금계산서/FOB,직송,1380.0,6.966667,0.799275,1.634058,0.15,4.42029,0.036232,1.243478,0.007246,9614.0,1103.0,2255.0,207.0,6100.0,50.0,1716.0,10.0
I,26S,7ASDCB463,Shoes,샌들,7ASDCB463C0001,89000,1130,CQ251000167,USD,자유통상 주식회사,2025-10-15,M,직송/외화/세금계산서/FOB,직송,1380.0,8.913768,0.75942,0.647101,0.15,4.42971,0.036232,1.327536,0.007246,12301.0,1048.0,893.0,207.0,6113.0,50.0,1832.0,10.0
I,26S,7ASDCB463,Shoes,샌들,7ASDCB463K0001,89000,4300,CQ251000110,USD,자유통상 주식회사,2025-10-14,E,한국수입/외화/세금계산서/FOB,내수,1380.0,8.913768,0.75942,0.647101,0.15,4.42971,0.036232,1.327536,0.007246,12301.0,1048.0,893.0,207.0,6113.0,50.0,1832.0,10.0
I,26S,7ASHCB063,Shoes,신발,7ASHCB063K0001,99000,2000,CQ250900543,USD,자유통상 주식회사,2025-09-16,E,한국수입/외화/세금계산서/FOB,내수,1380.0,7.696377,0.87971,1.017391,0.15,4.09058,0.036232,1.231884,0.007246,10621.0,1214.0,1404.0,207.0,5645.0,50.0,1700.0,10.0
I,26S,7ASHCM063,Shoes,신발,7ASHCM063C0001,99000,1080,CQ250900666,USD,자유통상 주식회사,2025-09-16,M,직송/외화/세금계산서/FOB,직송,1380.0,5.481884,0.739855,0.945652,0.15,4.79058,0.036232,1.076087,0.007246,7565.0,1021.0,1305.0,207.0,6611.0,50.0,1485.0,10.0
I,26S,7ASHCR063,Shoes,신발,7ASHCR063C0001,99000,3780,CQ251000163,USD,자유통상 주식회사,2025-10-15,M,직송/외화/세금계산서/FOB,직송,1380.0,8.008696,0.82029,0.947101,0.15,4.110145,0.036232,1.25,0.007246,11052.0,1132.0,1307.0,207.0,5672.0,50.0,1725.0,10.0
I,26S,7ASHCR063,Shoes,신발,7ASHCR063K0001,99000,2000,CQ250900549,USD,자유통상 주식회사,2025-09-16,E,한국수입/외화/세금계산서/FOB,내수,1380.0,8.008696,0.82029,0.947101,0.15,4.110145,0.036232,1.25,0.007246,11052.0,1132.0,1307.0,207.0,5672.0,50.0,1725.0,10.0
I,26S,7ASQCB063,Shoes,아쿠아 슈즈,7ASQCB063C0001,89000,1800,CQ251000162,USD,자유통상 주식회사,2025-10-15,M,직송/외화/세금계산서/FOB,직송,1380.0,8.494203,0.6,0.722464,0.15,4.330435,0.036232,1.273188,0.007246,11722.0,828.0,997.0,207.0,5976.0,50.0,1757.0,10.0
I,26S,7ASQCB063,Shoes,아쿠아 슈즈,7ASQCB063K0001,89000,600,CQ250900548,USD,자유통상 주식회사,2025-09-16,E,한국수입/외화/세금계산서/FOB,내수,1380.0,8.494203,0.6,0.722464,0.15,4.330435,0.036232,1.273188,0.007246,11722.0,828.0,997.0,207.0,5976.0,50.0,1757.0,10.0
I,26S,7FCP85S63,Headwear,운동모,7FCP85S63C0001,49000,1373,CQ250900085,KRW,㈜유풍,2025-09-01,L,직송/원화/세금계산서/FOB,직송,1378.86,0.774553,1.294548,0.568586,0.246581,1.522997,0.036262,0.624429,0.409034,1068.0,1785.0,784.0,340.0,2100.0,50.0,861.0,564.0
I,26S,7FCPB0563,Headwear,운동모,7FCPB0563K0001,53000,1080,CQ250800705,KRW,주식회사 피앤지아이엔씨,2025-08-29,B,내수/원화/세금계산서/DDP,내수,1378.86,0.623704,1.294548,0.636758,0.276315,1.827597,0.036262,0.657065,0.670844,860.0,1785.0,878.0,381.0,2520.0,50.0,906.0,925.0
I,26S,7FCPB0663,Headwear,운동모,7FCPB0663K0001,53000,1200,CQ250900084,KRW,㈜유풍,2025-09-01,B,내수/원화/세금계산서/DDP,내수,1378.86,0.99575,1.546205,1.678198,0.246581,1.595521,0.036262,0.87246,0.241504,1373.0,2132.0,2314.0,340.0,2200.0,50.0,1203.0,333.0
I,26S,7FCPB1163,Headwear,운동모,7FCPB1163K0001,53000,2000,CQ251101081,KRW,㈜유풍,2025-11-13,B,내수/원화/세금계산서/DDP,내수,1378.86,1.004453,0.687524,2.710935,0.265437,1.885616,0.036262,0.943533,0.211769,1385.0,948.0,3738.0,366.0,2600.0,50.0,1301.0,292.0
I,26S,7FHTB0363,Headwear,햇,7FHTB0363K0001,63000,1530,CQ250900073,KRW,㈜유풍,2025-09-01,B,내수/원화/세금계산서/DDP,내수,1378.86,2.193841,1.538952,1.150226,0.246581,2.683376,0.036262,1.134996,0.264711,3025.0,2122.0,1586.0,340.0,3700.0,50.0,1565.0,365.0
I,26S,7FSC44063,Headwear,선캡,7FSC44063C0001,43000,1423,CQ250900069,KRW,㈜유풍,2025-09-01,L,직송/원화/세금계산서/FOB,직송,1378.86,1.317755,1.146599,1.077702,0.246581,1.668045,0.036262,0.781805,0.216846,1817.0,1581.0,1486.0,340.0,2300.0,50.0,1078.0,299.0
I,26S,7FSC44063,Headwear,선캡,7FSC44063K0001,43000,2000,CQ250900067,KRW,㈜유풍,2025-09-01,B,내수/원화/세금계산서/DDP,내수,1378.86,1.317755,1.146599,1.077702,0.246581,1.668045,0.036262,0.781805,0.216846,1817.0,1581.0,1486.0,340.0,2300.0,50.0,1078.0,299.0
I,26S,7FSDCB463,Shoes,샌들,7FSDCB463K0001,89000,2300,CQ251201422,USD,자유통상 주식회사,2025-12-22,E,한국수입/외화/세금계산서/FOB,내수,1380.0,9.414493,0.75942,0.82971,0.15,3.945652,0.036232,1.345652,0.007246,12992.0,1048.0,1145.0,207.0,5445.0,50.0,1857.0,10.0
I,26N,7ABGB016N,Bag,가방,7ABGB016NK0001,33000,1500,CQ250800628,KRW,(주)리라이코리아,2025-08-28,B,내수/원화/세금계산서/DDP,내수,1378.86,0.261085,0.507666,1.116139,0.168255,2.850181,0.036262,0.710007,0.189287,360.0,700.0,1539.0,232.0,3930.0,50.0,979.0,261.0
I,26N,7ABKB016N,Bag,백팩,7ABKB016NK0001,209000,7300,CQ250800629,KRW,(주)리라이코리아,2025-08-28,B,내수/원화/세금계산서/DDP,내수,1378.86,4.534906,3.713212,7.246566,0.291545,10.478221,0.036262,3.895972,1.169807,6253.0,5120.0,9992.0,402.0,14448.0,50.0,5372.0,1613.0
I,26N,7ABKB056N,Bag,백팩,7ABKB056NK0001,139000,2500,CQ250800508,KRW,(주)에스씨인터내셔널,2025-08-26,B,내수/원화/세금계산서/DDP,내수,1378.86,3.950365,1.704306,6.64752,0.279941,7.107321,0.036262,2.9111,0.971092,5447.0,2350.0,9166.0,386.0,9800.0,50.0,4014.0,1339.0
I,26N,7ABKB066N,Bag,백팩,7ABKB066NK0001,159000,5000,CQ250800606,KRW,(주)케이앤씨인터내셔날,2025-08-27,B,내수/원화/세금계산서/DDP,내수,1378.86,6.578623,2.841478,6.698287,0.295897,6.164513,0.036262,3.342616,0.693326,9071.0,3918.0,9236.0,408.0,8500.0,50.0,4609.0,956.0
I,26N,7ABKB096N,Bag,백팩,7ABKB096NK0001,129000,3500,CQ250800510,KRW,(주)에스씨인터내셔널,2025-08-26,B,내수/원화/세금계산서/DDP,내수,1378.86,4.096137,0.79776,6.087638,0.279941,5.656847,0.036262,2.49554,0.892041,5648.0,1100.0,8394.0,386.0,7800.0,50.0,3441.0,1230.0
I,26N,7ABKBC26N,Bag,백팩,7ABKBC26NC0001,148000,532,CQ250800602,KRW,(주)케이앤씨인터내셔날,2025-08-27,F,소싱대행(중국생산/중국입고),중국생산,1378.86,5.118721,1.341688,9.992312,0.324906,6.164513,0.036262,3.392658,0.787607,7058.0,1850.0,13778.0,448.0,8500.0,50.0,4678.0,1086.0
I,26N,7ABKBC36N,Bag,백팩,7ABKBC36NC0001,129000,503,CQ250800630,KRW,(주)리라이코리아,2025-08-28,F,소싱대행(중국생산/중국입고),중국생산,1378.86,3.622558,4.568992,6.044123,0.291545,7.001436,0.036262,2.123493,0.512742,4995.0,6300.0,8334.0,402.0,9654.0,50.0,2928.0,707.0
I,26N,7ABKBC56N,Bag,백팩,7ABKBC56NC0001,79000,496,CQ250800643,KRW,화영종합물산㈜,2025-08-28,F,소싱대행(중국생산/중국입고),중국생산,1378.86,1.161104,2.386029,2.404885,0.16898,3.727717,0.036262,1.451924,0.402506,1601.0,3290.0,3316.0,233.0,5140.0,50.0,2002.0,555.0
I,26N,7ABKBC66N,Bag,백팩,7ABKBC66NC0001,148000,130,CQ250800600,KRW,(주)케이앤씨인터내셔날,2025-08-27,F,소싱대행(중국생산/중국입고),중국생산,1378.86,5.118721,1.341688,9.992312,0.324906,6.164513,0.036262,3.392658,0.787607,7058.0,1850.0,13778.0,448.0,8500.0,50.0,4678.0,1086.0
I,26N,7ABKM036N,Bag,백팩,7ABKM036NC0001,99000,4685,CQ250800625,KRW,(주)리라이코리아,2025-08-28,F,소싱대행(중국생산/중국입고),중국생산,1378.86,0.93338,2.255486,4.397111,0.168255,5.579972,0.036262,1.97482,0.283568,1287.0,3110.0,6063.0,232.0,7694.0,50.0,2723.0,391.0
I,26N,7ABKM036N,Bag,백팩,7ABKM036NK0001,99000,1800,CQ250800624,KRW,(주)리라이코리아,2025-08-28,B,내수/원화/세금계산서/DDP,내수,1378.86,0.93338,2.255486,4.397111,0.168255,5.579972,0.036262,1.97482,0.283568,1287.0,3110.0,6063.0,232.0,7694.0,50.0,2723.0,391.0
I,26N,7ABKM046N,Bag,백팩,7ABKM046NC0001,99000,861,CQ250800513,KRW,(주)에스씨인터내셔널,2025-08-26,F,소싱대행(중국생산/중국입고),중국생산,1378.86,3.042368,0.942808,6.173216,0.279941,3.299827,0.036262,2.019059,0.48881,4195.0,1300.0,8512.0,386.0,4550.0,50.0,2784.0,674.0
I,26N,7ABKM046N,Bag,백팩,7ABKM046NK0001,99000,1000,CQ250800512,KRW,(주)에스씨인터내셔널,2025-08-26,B,내수/원화/세금계산서/DDP,내수,1378.86,3.042368,0.942808,6.176842,0.279941,3.299827,0.036262,2.019059,0.777454,4195.0,1300.0,8517.0,386.0,4550.0,50.0,2784.0,1072.0
I,26N,7ABKM046N,Bag,백팩,7ABKM046NK0002,99000,2000,CQ251201529,KRW,(주)에스씨인터내셔널,2025-12-24,B,내수/원화/세금계산서/DDP,내수,1378.86,3.042368,0.942808,6.176842,0.279941,3.299827,0.036262,2.019059,0.777454,4195.0,1300.0,8517.0,386.0,4550.0,50.0,2784.0,1072.0
I,26N,7ABKMC36N,Bag,백팩,7ABKMC36NC0001,151000,1239,CQ250800515,KRW,(주)에스씨인터내셔널,2025-08-26,F,소싱대행(중국생산/중국입고),중국생산,1378.86,5.433474,1.595521,10.44341,0.279941,6.164513,0.036262,3.545683,0.821693,7492.0,2200.0,14400.0,386.0,8500.0,50.0,4889.0,1133.0
I,26N,7ABKMC76N,Bag,백팩,7ABKMC76NC0001,151000,210,CQ250800516,KRW,(주)에스씨인터내셔널,2025-08-26,F,소싱대행(중국생산/중국입고),중국생산,1378.86,5.433474,1.595521,10.44341,0.279941,6.164513,0.036262,3.545683,0.821693,7492.0,2200.0,14400.0,386.0,8500.0,50.0,4889.0,1133.0
I,26N,7ACP77A6N,Headwear,운동모,7ACP77A6NK0001,36000,2390,CQ250800653,KRW,주식회사 이든메이드,2025-08-28,B,내수/원화/세금계산서/DDP,내수,1378.86,0.725237,0.652713,1.074801,0.2299,1.660792,0.036262,0.617177,0.113137,1000.0,900.0,1482.0,317.0,2290.0,50.0,851.0,156.0
I,26N,7ACP77C6N,Headwear,운동모,7ACP77C6NC0001,39000,2906,CQ250900062,KRW,㈜유풍,2025-09-01,L,직송/원화/세금계산서/FOB,직송,1378.86,0.863757,1.288746,0.568586,0.246581,1.522997,0.036262,0.636758,0.16898,1191.0,1777.0,784.0,340.0,2100.0,50.0,878.0,233.0
I,26N,7ACP77C6N,Headwear,운동모,7ACP77C6NK0001,39000,2200,CQ250900061,KRW,㈜유풍,2025-09-01,B,내수/원화/세금계산서/DDP,내수,1378.86,0.863757,1.288746,0.568586,0.246581,1.522997,0.036262,0.636758,0.16898,1191.0,1777.0,784.0,340.0,2100.0,50.0,878.0,233.0
I,26N,7ACPB026N,Headwear,운동모,7ACPB026NK0001,43000,860,CQ250900059,KRW,㈜유풍,2025-09-01,B,내수/원화/세금계산서/DDP,내수,1378.86,0.863757,1.701406,0.533049,0.246581,1.522997,0.036262,0.693326,0.239328,1191.0,2346.0,735.0,340.0,2100.0,50.0,956.0,330.0
I,26N,7ACPB066N,Headwear,운동모,7ACPB066NC0001,39000,962,CQ250800700,KRW,주식회사 피앤지아이엔씨,2025-08-29,B,내수/원화/세금계산서/DDP,내수,1378.86,0.909447,0.431516,0.601947,0.240053,2.552834,0.036262,0.67447,0.230625,1254.0,595.0,830.0,331.0,3520.0,50.0,930.0,318.0
I,26N,7ACPB066N,Headwear,운동모,7ACPB066NK0001,39000,5080,CQ250800702,KRW,주식회사 피앤지아이엔씨,2025-08-29,B,내수/원화/세금계산서/DDP,내수,1378.86,0.909447,0.431516,0.601947,0.240053,2.552834,0.036262,0.67447,0.230625,1254.0,595.0,830.0,331.0,3520.0,50.0,930.0,318.0
I,26N,7ACPB066N,Headwear,운동모,7ACPB066NK0002,39000,1600,CQ251101312,KRW,주식회사 피앤지아이엔씨,2025-11-17,B,내수/원화/세금계산서/DDP,내수,1378.86,0.909447,0.431516,0.601947,0.240053,2.552834,0.036262,0.67447,0.230625,1254.0,595.0,830.0,331.0,3520.0,50.0,930.0,318.0
I,26N,7ACPB076N,Headwear,운동모,7ACPB076NC0001,43000,881,CQ250800652,KRW,주식회사 이든메이드,2025-08-28,L,직송/원화/세금계산서/FOB,직송,1378.86,1.015332,0.652713,1.082053,0.2299,1.726064,0.036262,0.671569,0.282117,1400.0,900.0,1492.0,317.0,2380.0,50.0,926.0,389.0
I,26N,7ACPB076N,Headwear,운동모,7ACPB076NK0001,43000,2170,CQ250800651,KRW,주식회사 이든메이드,2025-08-28,B,내수/원화/세금계산서/DDP,내수,1378.86,1.015332,0.652713,1.082053,0.2299,1.726064,0.036262,0.671569,0.282117,1400.0,900.0,1492.0,317.0,2380.0,50.0,926.0,389.0
